,ID,Month_1,Month_2,Month_3,Month_4,Month_5,Month_6,Month_7,Month_8,Month_9,Month_10,Month_11,Month_12
61,16959,0,1,0,0,0,0,0,0,0,0,0,0
62,17443,0,1,0,0,0,0,0,0,0,0,0,0
63,17448,0,1,0,0,0,0,0,0,0,0,0,0
64,17546,0,1,0,0,0,0,0,0,0,0,0,0
65,18165,0,1,0,0,0,0,0,0,0,0,0,0
66,18275,0,1,0,0,0,0,0,0,0,0,0,0
67,18951,0,1,0,0,0,0,0,0,0,0,0,0
68,18976,0,1,0,0,0,0,0,0,0,0,0,0
69,19063,0,1,0,0,0,0,0,0,0,0,0,0
70,19697,0,1,0,0,0,0,0,0,0,0,0,0
71,19703,0,1,0,0,0,0,0,0,0,0,0,0
72,20480,0,1,0,0,0,0,0,0,0,0,0,0
73,20789,0,1,0,0,0,0,0,0,0,0,0,0
74,21063,0,1,0,0,0,0,0,0,0,0,0,0
75,21315,0,1,0,0,0,0,0,0,0,0,0,0
76,22517,0,1,0,0,0,0,0,0,0,0,0,0
77,22520,0,1,0,0,0,0,0,0,0,0,0,0
78,22817,0,1,0,0,0,0,0,0,0,0,0,0
79,23642,1,0,0,0,0,0,0,0,0,0,0,0
80,23795,0,1,0,0,0,0,0,0,0,0,0,0
81,24096,0,1,0,0,0,0,0,0,0,0,0,0
82,24149,0,1,0,0,0,0,0,0,0,0,0,0
83,24282,0,1,0,0,0,0,0,0,0,0,0,0
84,24382,0,1,0,0,0,0,0,0,0,0,0,0
85,24387,0,1,0,0,0,0,0,0,0,0,0,0
86,24611,0,1,0,0,0,0,0,0,0,0,0,0
87,25243,0,1,0,0,0,0,0,0,0,0,0,0
88,25390,0,1,0,0,0,0,0,0,0,0,0,0
89,25646,0,1,0,0,0,0,0,0,0,0,0,0
90,25794,0,1,0,0,0,0,0,0,0,0,0,0
91,25966,0,1,0,0,0,0,0,0,0,0,0,0
92,26195,0,1,0,0,0,0,0,0,0,0,0,0
93,26352,0,1,0,0,0,0,0,0,0,0,0,0
94,26717,0,1,0,0,0,0,0,0,0,0,0,0
95,26724,0,1,0,0,0,0,0,0,0,0,0,0
96,27408,0,1,0,0,0,0,0,0,0,0,0,0
97,27567,0,1,0,0,0,0,0,0,0,0,0,0
98,27637,0,1,0,0,0,0,0,0,0,0,0,0
99,27666,0,1,0,0,0,0,0,0,0,0,0,0
100,28124,0,1,0,0,0,0,0,0,0,0,0,0
101,28368,0,1,0,0,0,0,0,0,0,0,0,0
102,28761,0,1,0,0,0,0,0,0,0,0,0,0
103,29472,0,1,0,0,0,0,0,0,0,0,0,0
104,29518,0,1,0,0,0,0,0,0,0,0,0,0
105,29822,0,1,0,0,0,0,0,0,0,0,0,0
106,30136,0,1,0,0,0,0,0,0,0,0,0,0
107,30163,0,1,0,0,0,0,0,0,0,0,0,0
108,30328,0,1,0,0,0,0,0,0,0,0,0,0
109,30356,0,1,0,0,0,0,0,0,0,0,0,0
110,30824,0,1,0,0,0,0,0,0,0,0,0,0
111,30913,0,1,0,0,0,0,0,0,0,0,0,0
112,30963,0,1,0,0,0,0,0,0,0,0,0,0
113,31218,0,1,0,0,0,0,0,0,0,0,0,0
114,31876,0,1,0,0,0,0,0,0,0,0,0,0
115,31936,0,1,0,0,0,0,0,0,0,0,0,0
116,31945,0,1,0,0,0,0,0,0,0,0,0,0
117,31978,0,1,0,0,0,0,0,0,0,0,0,0
118,31995,0,1,0,0,0,0,0,0,0,0,0,0
119,32092,0,1,0,0,0,0,0,0,0,0,0,0
120,32395,0,1,0,0,0,0,0,0,0,0,0,0
121,32444,0,1,0,0,0,0,0,0,0,0,0,0
122,32970,0,1,0,0,0,0,0,0,0,0,0,0
123,32974,0,1,0,0,0,0,0,0,0,0,0,0
124,33260,0,1,0,0,0,0,0,0,0,0,0,0
125,33357,0,1,0,0,0,0,0,0,0,0,0,0
126,33447,0,1,0,0,0,0,0,0,0,0,0,0
127,34169,0,1,0,0,0,0,0,0,0,0,0,0
128,34659,0,1,0,0,0,0,0,0,0,0,0,0
129,34812,0,1,0,0,0,0,0,0,0,0,0,0
130,35152,0,1,0,0,0,0,0,0,0,0,0,0
131,35906,0,1,0,0,0,0,0,0,0,0,0,0
132,35989,0,1,0,0,0,0,0,0,0,0,0,0
133,35999,0,1,0,0,0,0,0,0,0,0,0,0
134,36916,0,1,0,0,0,0,0,0,0,0,0,0
135,37248,0,1,0,0,0,0,0,0,0,0,0,0
136,37309,0,1,0,0,0,0,0,0,0,0,0,0
137,37379,0,1,0,0,0,0,0,0,0,0,0,0
138,37386,0,1,0,0,0,0,0,0,0,0,0,0
139,37707,0,1,0,0,0,0,0,0,0,0,0,0
140,37911,0,1,0,0,0,0,0,0,0,0,0,0
141,38052,0,1,0,0,0,0,0,0,0,0,0,0
142,38883,0,1,0,0,0,0,0,0,0,0,0,0
143,38927,0,1,0,0,0,0,0,0,0,0,0,0
144,38940,0,1,0,0,0,0,0,0,0,0,0,0
145,38961,0,1,0,0,0,0,0,0,0,0,0,0
146,39058,0,1,0,0,0,0,0,0,0,0,0,0
147,39379,0,1,0,0,0,0,0,0,0,0,0,0
148,39496,0,1,0,0,0,0,0,0,0,0,0,0
149,39521,0,1,0,0,0,0,0,0,0,0,0,0
150,40149,0,1,0,0,0,0,0,0,0,0,0,0
151,40183,0,1,0,0,0,0,0,0,0,0,0,0
152,40932,0,1,0,0,0,0,0,0,0,0,0,0
153,41002,0,1,0,0,0,0,0,0,0,0,0,0
154,41114,0,1,0,0,0,0,0,0,0,0,0,0
155,41430,0,1,0,0,0,0,0,0,0,0,0,0
156,41456,0,1,0,0,0,0,0,0,0,0,0,0
157,41506,0,1,0,0,0,0,0,0,0,0,0,0
158,41726,0,1,0,0,0,0,0,0,0,0,0,0
159,41980,0,1,0,0,0,0,0,0,0,0,0,0
160,42190,0,1,0,0,0,0,0,0,0,0,0,0
161,42309,0,1,0,0,0,0,0,0,0,0,0,0
162,42687,0,1,0,0,0,0,0,0,0,0,0,0
163,42737,0,1,0,0,0,0,0,0,0,0,0,0
164,42789,0,1,0,0,0,0,0,0,0,0,0,0
165,42929,0,1,0,0,0,0,0,0,0,0,0,0
166,43011,0,1,0,0,0,0,0,0,0,0,0,0
167,43077,0,1,0,0,0,0,0,0,0,0,0,0
168,43340,0,1,0,0,0,0,0,0,0,0,0,0
169,43721,0,1,0,0,0,0,0,0,0,0,0,0
170,43905,0,1,0,0,0,0,0,0,0,0,0,0
171,44734,0,1,0,0,0,0,0,0,0,0,0,0
172,44931,0,1,0,0,0,0,0,0,0,0,0,0
173,44991,0,1,0,0,0,0,0,0,0,0,0,0
174,45365,0,1,0,0,0,0,0,0,0,0,0,0
175,45496,0,1,0,0,0,0,0,0,0,0,0,0
176,45654,0,1,0,0,0,0,0,0,0,0,0,0
177,45904,0,1,0,0,0,0,0,0,0,0,0,0
178,46192,0,1,0,0,0,0,0,0,0,0,0,0
179,46756,0,1,0,0,0,0,0,0,0,0,0,0
180,46950,0,1,0,0,0,0,0,0,0,0,0,0
181,48242,0,1,0,0,0,0,0,0,0,0,0,0
182,48719,0,1,0,0,0,0,0,0,0,0,0,0
183,48993,0,1,0,0,0,0,0,0,0,0,0,0
184,49406,0,1,0,0,0,0,0,0,0,0,0,0
185,49499,0,1,0,0,0,0,0,0,0,0,0,0
186,49631,0,1,0,0,0,0,0,0,0,0,0,0
187,50204,0,1,0,0,0,0,0,0,0,0,0,0
188,50595,0,1,0,0,0,0,0,0,0,0,0,0
189,50921,0,1,0,0,0,0,0,0,0,0,0,0
190,50948,0,1,0,0,0,0,0,0,0,0,0,0
191,51030,0,1,0,0,0,0,0,0,0,0,0,0
192,51519,0,1,0,0,0,0,0,0,0,0,0,0
193,51725,0,1,0,0,0,0,0,0,0,0,0,0
194,51765,0,1,0,0,0,0,0,0,0,0,0,0
195,51771,0,1,0,0,0,0,0,0,0,0,0,0
196,52168,0,1,0,0,0,0,0,0,0,0,0,0
197,52268,0,1,0,0,0,0,0,0,0,0,0,0
198,52421,0,1,0,0,0,0,0,0,0,0,0,0
199,52573,0,1,0,0,0,0,0,0,0,0,0,0
200,52676,0,1,0,0,0,0,0,0,0,0,0,0
201,52722,0,1,0,0,0,0,0,0,0,0,0,0
202,53688,0,1,0,0,0,0,0,0,0,0,0,0
203,53990,0,1,0,0,0,0,0,0,0,0,0,0
204,54044,0,1,0,0,0,0,0,0,0,0,0,0
205,54282,0,1,0,0,0,0,0,0,0,0,0,0
206,55280,0,1,0,0,0,0,0,0,0,0,0,0
207,55966,0,1,0,0,0,0,0,0,0,0,0,0
208,56383,0,1,0,0,0,0,0,0,0,0,0,0
209,56539,0,1,0,0,0,0,0,0,0,0,0,0
210,56721,0,1,0,0,0,0,0,0,0,0,0,0
211,57074,0,1,0,0,0,0,0,0,0,0,0,0
212,57218,0,1,0,0,0,0,0,0,0,0,0,0
213,57297,0,1,0,0,0,0,0,0,0,0,0,0
214,57310,0,1,0,0,0,0,0,0,0,0,0,0
215,57753,0,1,0,0,0,0,0,0,0,0,0,0
