,ID,Month_1,Month_2,Month_3,Month_4,Month_5,Month_6,Month_7,Month_8,Month_9,Month_10,Month_11,Month_12
183,12729,0,0,0,1,0,0,0,1,0,0,0,0
184,12822,0,0,0,1,0,0,0,1,0,0,0,0
185,13017,0,0,1,0,1,0,0,0,0,0,0,0
186,13116,0,0,0,1,0,0,0,1,0,0,0,0
187,13140,0,0,0,1,0,0,0,1,0,0,0,0
188,13337,0,0,0,1,0,0,0,1,0,0,0,0
189,13451,0,0,0,1,0,0,0,1,0,0,0,0
190,13522,0,0,0,1,0,0,0,1,0,0,0,0
191,13584,0,0,0,1,0,0,0,1,0,0,0,0
192,13594,0,0,0,1,0,0,0,1,0,0,0,0
193,13651,0,0,0,1,0,0,0,1,0,0,0,0
194,13655,0,0,0,1,0,0,0,1,0,0,0,0
195,13661,0,0,0,1,0,0,0,1,0,0,0,0
196,13663,0,0,0,1,0,0,0,1,0,0,0,0
197,13715,0,0,0,1,0,0,0,1,0,0,0,0
198,13757,0,0,0,1,0,0,0,1,0,0,0,0
199,13891,0,0,0,1,0,0,0,1,0,0,0,0
200,13911,0,0,0,1,0,0,0,1,0,0,0,0
201,13918,0,0,0,1,0,0,0,1,0,0,0,0
202,13942,0,0,0,1,0,0,0,1,0,0,0,0
203,14081,0,0,0,1,0,0,0,1,0,0,0,0
204,14111,0,0,0,1,0,0,0,1,0,0,0,0
205,14116,0,0,0,1,0,0,0,1,0,0,0,0
206,14144,0,0,0,1,0,0,0,1,0,0,0,0
207,14161,0,0,0,1,0,0,0,1,0,0,0,0
208,14589,0,0,0,1,0,0,0,1,0,0,0,0
209,14646,0,0,0,1,0,0,0,1,0,0,0,0
210,14689,0,0,0,1,0,0,0,1,0,0,0,0
211,14716,0,0,0,1,0,0,0,1,0,0,0,0
212,14743,0,0,0,1,0,0,0,1,0,0,0,0
213,14835,0,0,0,1,0,0,0,1,0,0,0,0
214,14877,0,0,0,1,0,0,0,1,0,0,0,0
215,14975,0,0,0,1,0,0,0,1,0,0,0,0
216,15210,0,0,0,1,0,0,0,1,0,0,0,0
217,15227,0,0,0,1,0,0,0,1,0,0,0,0
218,15273,0,0,0,1,0,0,0,1,0,0,0,0
219,15631,0,0,0,1,0,0,0,1,0,0,0,0
220,15747,0,0,0,1,0,0,0,1,0,0,0,0
221,15780,0,0,0,1,0,0,0,1,0,0,0,0
222,15893,0,0,0,1,0,0,0,1,0,0,0,0
223,15944,0,0,0,1,0,0,0,1,0,0,0,0
224,15968,0,0,0,1,0,0,0,1,0,0,0,0
225,16011,0,0,0,1,0,0,0,1,0,0,0,0
226,16061,0,0,0,1,0,0,0,1,0,0,0,0
227,16069,0,0,0,1,0,0,0,1,0,0,0,0
228,16182,0,0,0,1,0,0,0,1,0,0,0,0
229,16258,0,0,0,1,0,0,0,1,0,0,0,0
230,16279,0,0,0,1,0,0,0,1,0,0,0,0
231,16300,0,0,0,1,0,0,0,1,0,0,0,0
232,16347,0,0,0,1,0,0,0,1,0,0,0,0
233,16353,0,0,0,1,0,0,0,1,0,0,0,0
234,16472,0,0,0,1,0,0,0,1,0,0,0,0
235,16504,0,0,0,1,0,0,0,1,0,0,0,0
236,16527,0,0,0,1,0,0,0,1,0,0,0,0
237,16593,0,0,0,1,0,0,0,1,0,0,0,0
238,16633,0,0,0,1,0,0,0,1,0,0,0,0
239,16699,0,0,0,1,0,0,0,1,0,0,0,0
240,16732,0,0,0,1,0,0,0,1,0,0,0,0
241,16733,0,0,0,1,0,0,0,1,0,0,0,0
242,16877,0,0,0,1,0,0,0,1,0,0,0,0
243,16951,0,0,0,1,0,0,0,1,0,0,0,0
244,16959,0,0,0,1,0,0,0,1,0,0,0,0
245,17042,0,0,0,1,0,0,0,1,0,0,0,0
246,17050,0,0,0,1,0,0,0,1,0,0,0,0
247,17370,0,0,0,1,0,0,0,1,0,0,0,0
248,17396,0,0,0,1,0,0,0,1,0,0,0,0
249,17443,0,0,0,1,0,0,0,1,0,0,0,0
250,17448,0,0,0,1,0,0,0,1,0,0,0,0
251,17546,0,0,0,1,0,0,0,1,0,0,0,0
252,17575,0,0,0,1,0,0,0,1,0,0,0,0
253,17593,0,0,0,1,0,0,0,1,0,0,0,0
254,17621,0,0,0,1,0,0,0,1,0,0,0,0
255,17733,0,0,0,1,0,0,0,1,0,0,0,0
256,17758,0,0,0,1,0,0,0,1,0,0,0,0
257,17977,0,0,0,1,0,0,0,1,0,0,0,0
258,18161,0,0,0,1,0,0,0,1,0,0,0,0
259,18165,0,0,0,1,0,0,0,1,0,0,0,0
260,18246,0,0,0,1,0,0,0,1,0,0,0,0
261,18275,0,0,0,1,0,0,0,1,0,0,0,0
262,18311,0,0,0,1,0,0,0,1,0,0,0,0
263,18362,0,0,0,1,0,0,0,1,0,0,0,0
264,18422,0,0,0,1,0,0,0,1,0,0,0,0
265,18440,0,0,0,1,0,0,0,1,0,0,0,0
266,18462,0,0,0,1,0,0,0,1,0,0,0,0
267,18579,0,0,0,1,0,0,0,1,0,0,0,0
268,18591,0,0,0,1,0,0,0,1,0,0,0,0
269,18762,0,0,0,1,0,0,0,1,0,0,0,0
270,18836,0,0,0,1,0,0,0,1,0,0,0,0
271,18895,0,0,0,1,0,0,0,1,0,0,0,0
272,18951,0,0,0,1,0,0,0,1,0,0,0,0
273,18976,0,0,0,1,0,0,0,1,0,0,0,0
274,19003,0,0,0,1,0,0,0,1,0,0,0,0
275,19035,0,0,0,1,0,0,0,1,0,0,0,0
276,19057,0,0,0,1,0,0,0,1,0,0,0,0
277,19063,0,0,0,1,0,0,0,1,0,0,0,0
278,19163,0,0,0,1,0,0,0,1,0,0,0,0
279,19179,0,0,0,1,0,0,0,1,0,0,0,0
280,19193,0,0,0,1,0,0,0,1,0,0,0,0
281,19218,0,0,0,1,0,0,0,1,0,0,0,0
282,19338,0,0,0,1,0,0,0,1,0,0,0,0
283,19435,0,0,0,1,0,0,0,1,0,0,0,0
284,19513,0,0,0,1,0,0,0,1,0,0,0,0
285,19556,0,0,0,1,0,0,0,1,0,0,0,0
286,19564,0,0,0,1,0,0,0,1,0,0,0,0
287,19660,0,0,0,1,0,0,0,1,0,0,0,0
288,19697,0,0,0,1,0,0,0,1,0,0,0,0
289,19703,0,0,0,1,0,0,0,1,0,0,0,0
290,19767,0,0,0,1,0,0,0,1,0,0,0,0
291,19803,0,0,0,1,0,0,0,1,0,0,0,0
292,19915,0,0,0,1,0,0,0,1,0,0,0,0
293,19916,0,0,0,1,0,0,0,1,0,0,0,0
294,20022,0,0,0,1,0,0,0,1,0,0,0,0
295,20034,0,0,0,1,0,0,0,1,0,0,0,0
296,20038,0,0,0,1,0,0,0,1,0,0,0,0
297,20117,0,0,0,1,0,0,0,1,0,0,0,0
298,20195,0,0,1,0,1,0,0,0,0,0,0,0
299,20363,0,0,0,1,0,0,0,1,0,0,0,0
300,20460,0,0,0,1,0,0,0,1,0,0,0,0
301,20480,0,0,0,1,0,0,0,1,0,0,0,0
302,20491,0,0,0,1,0,0,0,1,0,0,0,0
303,20515,0,0,0,1,0,0,0,1,0,0,0,0
304,20641,0,0,0,1,0,0,0,1,0,0,0,0
305,20714,0,0,0,1,0,0,0,1,0,0,0,0
306,20747,0,0,0,1,0,0,0,1,0,0,0,0
307,20769,0,0,0,1,0,0,0,1,0,0,0,0
308,20789,0,0,0,1,0,0,0,1,0,0,0,0
309,20797,0,0,0,1,0,0,0,1,0,0,0,0
310,20902,0,0,0,1,0,0,0,1,0,0,0,0
311,21037,0,0,0,1,0,0,0,1,0,0,0,0
312,21054,0,0,0,1,0,0,0,1,0,0,0,0
313,21063,0,0,0,1,0,0,0,1,0,0,0,0
314,21131,0,0,0,1,0,0,0,1,0,0,0,0
315,21225,0,0,0,1,0,0,0,1,0,0,0,0
316,21227,0,0,0,1,0,0,0,1,0,0,0,0
317,21254,0,0,0,1,0,0,0,1,0,0,0,0
318,21315,0,0,0,1,0,0,0,1,0,0,0,0
319,21356,0,0,0,1,0,0,0,1,0,0,0,0
320,21398,0,0,0,1,0,0,0,1,0,0,0,0
321,21466,0,0,0,1,0,0,0,1,0,0,0,0
322,21532,0,0,0,1,0,0,0,1,0,0,0,0
323,21542,0,0,0,1,0,0,0,1,0,0,0,0
324,21599,0,0,0,1,0,0,0,1,0,0,0,0
325,21726,0,0,0,1,0,0,0,1,0,0,0,0
326,21759,0,0,0,1,0,0,0,1,0,0,0,0
327,21772,0,0,0,1,0,0,0,1,0,0,0,0
328,22007,0,0,0,1,0,0,0,1,0,0,0,0
329,22059,0,0,0,1,0,0,0,1,0,0,0,0
330,22087,0,0,0,1,0,0,0,1,0,0,0,0
331,22144,0,0,0,1,0,0,0,1,0,0,0,0
332,22216,0,0,0,1,0,0,0,1,0,0,0,0
333,22338,0,0,0,1,0,0,0,1,0,0,0,0
334,22354,0,0,0,1,0,0,0,1,0,0,0,0
335,22456,0,0,0,1,0,0,0,1,0,0,0,0
336,22506,0,0,0,1,0,0,0,1,0,0,0,0
337,22517,0,0,0,1,0,0,0,1,0,0,0,0
338,22520,0,0,0,1,0,0,0,1,0,0,0,0
339,22556,0,0,0,1,0,0,0,1,0,0,0,0
340,22566,0,0,0,1,0,0,0,1,0,0,0,0
341,22588,0,0,0,1,0,0,0,1,0,0,0,0
342,22595,0,0,0,1,0,0,0,1,0,0,0,0
343,22681,0,0,0,1,0,0,0,1,0,0,0,0
344,22692,0,0,0,1,0,0,0,1,0,0,0,0
345,22817,0,0,0,1,0,0,0,1,0,0,0,0
346,22954,0,0,0,1,0,0,0,1,0,0,0,0
347,22959,0,0,0,1,0,0,0,1,0,0,0,0
348,22970,0,0,0,1,0,0,0,1,0,0,0,0
349,23198,0,0,0,1,0,0,0,1,0,0,0,0
350,23422,0,0,0,1,0,0,0,1,0,0,0,0
351,23430,0,0,0,1,0,0,0,1,0,0,0,0
352,23533,0,0,0,1,0,0,0,1,0,0,0,0
353,23625,0,0,0,1,0,0,0,1,0,0,0,0
354,23642,0,0,1,0,1,0,0,0,0,0,0,0
355,23671,0,0,0,1,0,0,0,1,0,0,0,0
356,23764,0,0,0,1,0,0,0,1,0,0,0,0
357,23795,0,0,0,1,0,0,0,1,0,0,0,0
358,23844,0,0,0,1,0,0,0,1,0,0,0,0
359,24096,0,0,0,1,0,0,0,1,0,0,0,0
360,24149,0,0,0,1,0,0,0,1,0,0,0,0
361,24213,0,0,0,1,0,0,0,1,0,0,0,0
362,24235,0,0,0,1,0,0,0,1,0,0,0,0
363,24282,0,0,0,1,0,0,0,1,0,0,0,0
364,24382,0,0,0,1,0,0,0,1,0,0,0,0
365,24387,0,0,0,1,0,0,0,1,0,0,0,0
366,24393,0,0,0,1,0,0,0,1,0,0,0,0
367,24412,0,0,0,1,0,0,0,1,0,0,0,0
368,24473,0,0,1,0,1,0,0,0,0,0,0,0
369,24556,0,0,0,1,0,0,0,1,0,0,0,0
370,24611,0,0,0,1,0,0,0,1,0,0,0,0
371,24619,0,0,0,1,0,0,0,1,0,0,0,0
372,24661,0,0,0,1,0,0,0,1,0,0,0,0
373,24673,0,0,1,0,1,0,0,0,0,0,0,0
374,24744,0,0,0,1,0,0,0,1,0,0,0,0
375,24896,0,0,0,1,0,0,0,1,0,0,0,0
376,24959,0,0,0,1,0,0,0,1,0,0,0,0
377,25160,0,0,0,1,0,0,0,1,0,0,0,0
378,25200,0,0,0,1,0,0,0,1,0,0,0,0
379,25243,0,0,0,1,0,0,0,1,0,0,0,0
380,25276,0,0,0,1,0,0,0,1,0,0,0,0
381,25312,0,0,0,1,0,0,0,1,0,0,0,0
382,25343,0,0,0,1,0,0,0,1,0,0,0,0
383,25358,0,0,0,1,0,0,0,1,0,0,0,0
384,25390,0,0,0,1,0,0,0,1,0,0,0,0
385,25406,0,0,0,1,0,0,0,1,0,0,0,0
386,25525,0,0,1,0,1,0,0,0,0,0,0,0
387,25646,0,0,0,1,0,0,0,1,0,0,0,0
388,25675,0,0,0,1,0,0,0,1,0,0,0,0
389,25794,0,0,0,1,0,0,0,1,0,0,0,0
390,25795,0,0,0,1,0,0,0,1,0,0,0,0
391,25903,0,0,0,1,0,0,0,1,0,0,0,0
392,25957,0,0,0,1,0,0,0,1,0,0,0,0
393,25966,0,0,0,1,0,0,0,1,0,0,0,0
394,26032,0,0,0,1,0,0,0,1,0,0,0,0
395,26125,0,0,0,1,0,0,0,1,0,0,0,0
396,26171,0,0,0,1,0,0,0,1,0,0,0,0
397,26195,0,0,0,1,0,0,0,1,0,0,0,0
398,26223,0,0,0,1,0,0,0,1,0,0,0,0
399,26300,0,0,0,1,0,0,0,1,0,0,0,0
400,26352,0,0,0,1,0,0,0,1,0,0,0,0
401,26468,0,0,0,1,0,0,0,1,0,0,0,0
402,26515,0,0,0,1,0,0,0,1,0,0,0,0
403,26530,0,0,0,1,0,0,0,1,0,0,0,0
404,26643,0,0,0,1,0,0,0,1,0,0,0,0
405,26717,0,0,0,1,0,0,0,1,0,0,0,0
406,26724,0,0,0,1,0,0,0,1,0,0,0,0
407,26853,0,0,0,1,0,0,0,1,0,0,0,0
408,26881,0,0,0,1,0,0,0,1,0,0,0,0
409,27001,0,0,0,1,0,0,0,1,0,0,0,0
410,27126,0,0,0,1,0,0,0,1,0,0,0,0
411,27170,0,0,0,1,0,0,0,1,0,0,0,0
412,27234,0,0,0,1,0,0,0,1,0,0,0,0
413,27283,0,0,0,1,0,0,0,1,0,0,0,0
414,27307,0,0,0,1,0,0,0,1,0,0,0,0
415,27408,0,0,0,1,0,0,0,1,0,0,0,0
416,27489,0,0,0,1,0,0,0,1,0,0,0,0
417,27498,0,0,0,1,0,0,0,1,0,0,0,0
418,27500,0,0,0,1,0,0,0,1,0,0,0,0
419,27511,0,0,0,1,0,0,0,1,0,0,0,0
420,27557,0,0,0,1,0,0,0,1,0,0,0,0
421,27567,0,0,0,1,0,0,0,1,0,0,0,0
422,27592,0,0,0,1,0,0,0,1,0,0,0,0
423,27637,0,0,0,1,0,0,0,1,0,0,0,0
424,27666,0,0,0,1,0,0,0,1,0,0,0,0
425,27737,0,0,0,1,0,0,0,1,0,0,0,0
426,27799,0,0,0,1,0,0,0,1,0,0,0,0
427,27805,0,0,0,1,0,0,0,1,0,0,0,0
428,27871,0,0,0,1,0,0,0,1,0,0,0,0
429,27874,0,0,0,1,0,0,0,1,0,0,0,0
430,28001,0,0,0,1,0,0,0,1,0,0,0,0
431,28018,0,0,0,1,0,0,0,1,0,0,0,0
432,28043,0,0,0,1,0,0,0,1,0,0,0,0
433,28124,0,0,0,1,0,0,0,1,0,0,0,0
434,28141,0,0,0,1,0,0,0,1,0,0,0,0
435,28301,0,0,0,1,0,0,0,1,0,0,0,0
436,28368,0,0,0,1,0,0,0,1,0,0,0,0
437,28744,0,0,0,1,0,0,0,1,0,0,0,0
438,28761,0,0,0,1,0,0,0,1,0,0,0,0
439,29084,0,0,0,1,0,0,0,1,0,0,0,0
440,29182,0,0,0,1,0,0,0,1,0,0,0,0
441,29377,0,0,0,1,0,0,0,1,0,0,0,0
442,29472,0,0,0,1,0,0,0,1,0,0,0,0
443,29500,0,0,0,1,0,0,0,1,0,0,0,0
444,29518,0,0,0,1,0,0,0,1,0,0,0,0
445,29572,0,0,0,1,0,0,0,1,0,0,0,0
446,29599,0,0,0,1,0,0,0,1,0,0,0,0
447,29716,0,0,0,1,0,0,0,1,0,0,0,0
448,29726,0,0,0,1,0,0,0,1,0,0,0,0
449,29733,0,0,0,1,0,0,0,1,0,0,0,0
450,29782,0,0,0,1,0,0,0,1,0,0,0,0
451,29822,0,0,0,1,0,0,0,1,0,0,0,0
452,29832,0,0,0,1,0,0,0,1,0,0,0,0
453,29839,0,0,0,1,0,0,0,1,0,0,0,0
454,29874,0,0,0,1,0,0,0,1,0,0,0,0
455,30039,0,0,0,1,0,0,0,1,0,0,0,0
456,30094,0,0,0,1,0,0,0,1,0,0,0,0
457,30136,0,0,0,1,0,0,0,1,0,0,0,0
458,30150,0,0,0,1,0,0,0,1,0,0,0,0
459,30163,0,0,0,1,0,0,0,1,0,0,0,0
460,30328,0,0,0,1,0,0,0,1,0,0,0,0
461,30356,0,0,0,1,0,0,0,1,0,0,0,0
462,30458,0,0,0,1,0,0,0,1,0,0,0,0
463,30471,0,0,0,1,0,0,0,1,0,0,0,0
464,30760,0,0,0,1,0,0,0,1,0,0,0,0
465,30806,0,0,0,1,0,0,0,1,0,0,0,0
466,30821,0,0,0,1,0,0,0,1,0,0,0,0
467,30824,0,0,0,1,0,0,0,1,0,0,0,0
468,30827,0,0,0,1,0,0,0,1,0,0,0,0
469,30913,0,0,0,1,0,0,0,1,0,0,0,0
470,30916,0,0,0,1,0,0,0,1,0,0,0,0
471,30924,0,0,0,1,0,0,0,1,0,0,0,0
472,30963,0,0,0,1,0,0,0,1,0,0,0,0
473,31124,0,0,0,1,0,0,0,1,0,0,0,0
474,31148,0,0,0,1,0,0,0,1,0,0,0,0
475,31218,0,0,0,1,0,0,0,1,0,0,0,0
