,ID,Month_1,Month_2,Month_3,Month_4,Month_5,Month_6,Month_7,Month_8,Month_9,Month_10,Month_11,Month_12
74,252118,0,0,0,0,0,1,0,0,0,0,0,1
75,261656,0,0,0,0,0,1,0,0,0,0,0,1
76,262719,0,0,0,0,0,1,0,0,0,0,0,1
77,269329,0,0,0,0,0,1,0,0,0,0,0,1
78,275974,0,0,0,0,0,1,0,0,0,0,0,1
79,277042,0,0,0,0,0,1,0,0,0,0,0,1
80,278148,0,0,0,0,0,1,0,0,0,0,0,1
81,279367,0,0,0,0,0,1,0,0,0,0,0,1
82,285492,0,0,0,0,0,1,0,0,0,0,0,1
83,286701,0,0,0,0,0,1,0,0,0,0,0,1
84,288313,0,0,0,0,0,1,0,0,0,0,0,1
85,293080,0,0,0,0,0,1,0,0,0,0,0,1
86,298425,0,0,0,0,0,1,0,0,0,0,0,1
87,301617,0,0,0,0,0,1,0,0,0,0,0,1
88,307563,0,0,0,0,0,1,0,0,0,0,0,1
89,310733,0,0,0,0,0,1,0,0,0,0,0,1
90,312933,0,0,0,0,0,1,0,0,0,0,0,1
91,313667,0,0,0,0,0,1,0,0,0,0,0,1
92,318117,0,0,0,0,0,1,0,0,0,0,0,1
93,318920,0,0,0,0,0,1,0,0,0,0,0,1
94,319863,0,0,0,0,0,1,0,0,0,0,0,1
95,324581,0,0,0,0,0,1,0,0,0,0,0,1
96,333354,0,0,0,0,0,1,0,0,0,0,0,1
97,336748,0,0,0,0,0,1,0,0,0,0,0,1
98,339879,0,0,0,0,0,1,0,0,0,0,0,1
99,346370,0,0,0,0,0,1,0,0,0,0,0,1
100,346800,0,0,0,0,0,1,0,0,0,0,0,1
101,362292,0,0,0,0,0,1,0,0,0,0,0,1
102,362474,0,0,0,0,0,1,0,0,0,0,0,1
103,362727,0,0,0,0,0,1,0,0,0,0,0,1
104,364472,0,0,0,0,0,1,0,0,0,0,0,1
105,369510,0,0,0,0,0,1,0,0,0,0,0,1
106,370088,0,0,0,0,0,1,0,0,0,0,0,1
107,378631,0,0,0,0,0,1,0,0,0,0,0,1
108,384199,0,0,0,0,0,1,0,0,0,0,0,1
109,391034,0,0,0,0,0,1,0,0,0,0,0,1
110,396015,0,0,0,0,0,1,0,0,0,0,0,1
111,396376,0,0,0,0,0,1,0,0,0,0,0,1
112,397570,0,0,0,0,0,1,0,0,0,0,0,1
113,401278,0,0,0,0,0,1,0,0,0,0,0,1
114,401350,0,0,0,0,0,1,0,0,0,0,0,1
115,405955,0,0,0,0,0,1,0,0,0,0,0,1
116,413607,0,0,0,0,0,1,0,0,0,0,0,1
117,414998,0,0,0,0,0,1,0,0,0,0,0,1
118,425861,0,0,0,0,0,1,0,0,0,0,0,1
119,427107,0,0,0,0,0,1,0,0,0,0,0,1
120,428161,0,0,0,0,0,1,0,0,0,0,0,1
