,ID,Month_1,Month_2,Month_3,Month_4,Month_5,Month_6,Month_7,Month_8,Month_9,Month_10,Month_11,Month_12
133,227739,1,0,1,0,1,0,1,0,1,0,1,0
134,228019,1,0,1,0,1,0,1,0,1,0,1,0
135,231102,1,0,1,0,1,0,1,0,1,0,1,0
136,233003,1,0,1,0,1,0,1,0,1,0,1,0
137,240541,1,0,1,0,1,0,1,0,1,0,1,0
138,240601,1,0,1,0,1,0,1,0,1,0,1,0
139,245020,1,0,1,0,1,0,1,0,1,0,1,0
140,245341,1,0,1,0,1,0,1,0,1,0,1,0
141,246462,1,0,1,0,1,0,1,0,1,0,1,0
142,249111,1,0,1,0,1,0,1,0,1,0,1,0
143,251994,1,0,1,0,1,0,1,0,1,0,1,0
144,252118,1,0,1,0,1,0,1,0,1,0,1,0
145,260546,1,0,1,0,1,0,1,0,1,0,1,0
146,261656,1,0,1,0,1,0,1,0,1,0,1,0
147,262719,1,0,1,0,1,0,1,0,1,0,1,0
148,264288,1,0,1,0,1,0,1,0,1,0,1,0
149,267118,1,0,1,0,1,0,1,0,1,0,1,0
150,269159,1,0,1,0,1,0,1,0,1,0,1,0
151,269329,1,0,1,0,1,0,1,0,1,0,1,0
152,270954,1,0,1,0,1,0,1,0,1,0,1,0
153,274464,1,0,1,0,1,0,1,0,1,0,1,0
154,275974,1,0,1,0,1,0,1,0,1,0,1,0
155,277042,1,0,1,0,1,0,1,0,1,0,1,0
156,277894,1,0,1,0,1,0,1,0,1,0,1,0
157,278148,1,0,1,0,1,0,1,0,1,0,1,0
158,279367,1,0,1,0,1,0,1,0,1,0,1,0
159,284323,1,0,1,0,1,0,1,0,1,0,1,0
160,285492,1,0,1,0,1,0,1,0,1,0,1,0
161,286701,1,0,1,0,1,0,1,0,1,0,1,0
162,287207,1,0,1,0,1,0,1,0,1,0,1,0
163,287526,1,0,1,0,1,0,1,0,1,0,1,0
164,288313,1,0,1,0,1,0,1,0,1,0,1,0
165,291684,1,0,1,0,1,0,1,0,1,0,1,0
166,293080,1,0,1,0,1,0,1,0,1,0,1,0
167,294086,1,0,1,0,1,0,1,0,1,0,1,0
168,294948,1,0,1,0,1,0,1,0,1,0,1,0
169,298425,1,0,1,0,1,0,1,0,1,0,1,0
170,298905,1,0,1,0,1,0,1,0,1,0,1,0
171,299583,1,0,1,0,1,0,1,0,1,0,1,0
172,301617,1,0,1,0,1,0,1,0,1,0,1,0
173,302093,1,0,1,0,1,0,1,0,1,0,1,0
174,303645,1,0,1,0,1,0,1,0,1,0,1,0
175,303686,1,0,1,0,1,0,1,0,1,0,1,0
176,307563,1,0,1,0,1,0,1,0,1,0,1,0
177,310733,1,0,1,0,1,0,1,0,1,0,1,0
178,312933,1,0,1,0,1,0,1,0,1,0,1,0
179,313667,1,0,1,0,1,0,1,0,1,0,1,0
180,314853,1,0,1,0,1,0,1,0,1,0,1,0
181,318117,1,0,1,0,1,0,1,0,1,0,1,0
182,318920,1,0,1,0,1,0,1,0,1,0,1,0
183,319863,1,0,1,0,1,0,1,0,1,0,1,0
184,324581,1,0,1,0,1,0,1,0,1,0,1,0
185,326348,1,0,1,0,1,0,1,0,1,0,1,0
186,327489,1,0,1,0,1,0,1,0,1,0,1,0
187,333354,1,0,1,0,1,0,1,0,1,0,1,0
188,334087,1,0,1,0,1,0,1,0,1,0,1,0
189,334532,1,0,1,0,1,0,1,0,1,0,1,0
190,336748,1,0,1,0,1,0,1,0,1,0,1,0
191,339879,1,0,1,0,1,0,1,0,1,0,1,0
192,340360,1,0,1,0,1,0,1,0,1,0,1,0
193,343892,1,0,1,0,1,0,1,0,1,0,1,0
194,346063,1,0,1,0,1,0,1,0,1,0,1,0
195,346370,1,0,1,0,1,0,1,0,1,0,1,0
196,346800,1,0,1,0,1,0,1,0,1,0,1,0
197,348309,1,0,1,0,1,0,1,0,1,0,1,0
198,356157,1,0,1,0,1,0,1,0,1,0,1,0
199,362292,1,0,1,0,1,0,1,0,1,0,1,0
200,362474,1,0,1,0,1,0,1,0,1,0,1,0
201,362727,1,0,1,0,1,0,1,0,1,0,1,0
202,362742,1,0,1,0,1,0,1,0,1,0,1,0
203,364472,1,0,1,0,1,0,1,0,1,0,1,0
204,368384,1,0,1,0,1,0,1,0,1,0,1,0
205,369510,1,0,1,0,1,0,1,0,1,0,1,0
206,370088,1,0,1,0,1,0,1,0,1,0,1,0
207,372915,1,0,1,0,1,0,1,0,1,0,1,0
208,378631,1,0,1,0,1,0,1,0,1,0,1,0
209,381393,1,0,1,0,1,0,1,0,1,0,1,0
210,384199,1,0,1,0,1,0,1,0,1,0,1,0
211,386652,1,0,1,0,1,0,1,0,1,0,1,0
212,387895,1,0,1,0,1,0,1,0,1,0,1,0
213,391034,1,0,1,0,1,0,1,0,1,0,1,0
214,393783,1,0,1,0,1,0,1,0,1,0,1,0
215,396015,1,0,1,0,1,0,1,0,1,0,1,0
216,396249,1,0,1,0,1,0,1,0,1,0,1,0
217,396376,1,0,1,0,1,0,1,0,1,0,1,0
218,397570,1,0,1,0,1,0,1,0,1,0,1,0
219,401278,1,0,1,0,1,0,1,0,1,0,1,0
220,401350,1,0,1,0,1,0,1,0,1,0,1,0
221,401638,1,0,1,0,1,0,1,0,1,0,1,0
222,403744,1,0,1,0,1,0,1,0,1,0,1,0
223,405526,1,0,1,0,1,0,1,0,1,0,1,0
224,405955,1,0,1,0,1,0,1,0,1,0,1,0
225,405997,1,0,1,0,1,0,1,0,1,0,1,0
226,408838,1,0,1,0,1,0,1,0,1,0,1,0
227,413607,1,0,1,0,1,0,1,0,1,0,1,0
228,414998,1,0,1,0,1,0,1,0,1,0,1,0
229,415898,1,0,1,0,1,0,1,0,1,0,1,0
230,416457,1,0,1,0,1,0,1,0,1,0,1,0
231,416968,1,0,1,0,1,0,1,0,1,0,1,0
232,421204,1,0,1,0,1,0,1,0,1,0,1,0
233,421775,1,0,1,0,1,0,1,0,1,0,1,0
234,425861,1,0,1,0,1,0,1,0,1,0,1,0
235,427107,1,0,1,0,1,0,1,0,1,0,1,0
236,428161,1,0,1,0,1,0,1,0,1,0,1,0
